PartCode,OrganizationKey,ItemDescription,EuropumpBubbleNumber
42025599,1,"el.motor-7,50-IP55-3000-IMB35-Siemens",0
420256000,1,SPECIAL STUD,0
42025071,1,"el.motor-7,50-IP55-3000-IMB35-LS LSES 132 S",0
42025077,5,"el.motor-0,25-IP55-1500-IMB35-Rotor 5RN71M04K ---",0
42025080,5,"el.motor-55,00-IP55-3000-IMB3-Siemens 1MJ7253-2CB50-Z A15+L27+K38 CAST IRON",0
42025095,1,"el.motor-11,00-IP55-3000-IMB3-Siemens 1LA9163-2KA60-Z A11+B02+K46+L12+",0
42025096,1,"el.motor-15,00-IP55-3000-IMB3-Siemens",0
42025100,5,"el.motor-69,00-IP55-3000-IMB3-Siemens 1LG42802AB90 A11+A60+C23+K45+L1B CAST IRON",0
4020855160,1,DISCHARGE CASING,0
4020855250,1,DISCHARGE CASING,0
4020873,1,WEAR RING IMPELLER 7.500,0
4020886,1,SHAFT PUMP MS-A 1.875,0
4020887,1,WEAR RING CASE 13.750,0
402090,1,NULL,0
4020270180,1,PUMP CASING,0
4020270190,1,PUMP CASING,0
4020270470,1,PUMP CASING,0
11806196,1,SHIM 40 / 50 X 0.7,0
118063-GST,1,NULL,0
118064-G,1,NULL,0
11807051,1,"SLEEVE, MAT. AISI 431, FPD D2060, DWG. N_1031_251831, REV. G",0
118077-G,1,NULL,0
145939-BASE,1,NULL,0
145946-GCTS,1,NULL,0
145947,1,NULL,0
145958,1,NULL,0
145970-GS,1,NULL,0
145973-GVS,1,NULL,0
145977-G,1,NULL,0
14929673,1,SHAFT,0
149297-GMV,1,NULL,0
149297-K11,1,NULL,0
14929771,1,CASING RING,0
14929787,1,GASKET,0
14929798,1,END COVER THRUST BRG.,0
11951409,1,"SCREW,SET,HEX SOCH  #5^",0
11951426,1,CENTER BUSHING ASSEMBLY,0
11951430_CMB,1,"PIPE, SMLS .75"" SCH 160",0
1195146,1,GROUPE.MEN 80-65-250L.Garniture mécanique.Roue Fonte.Moteur IP55.30 KW.400/690V.IE2,0
11951494,1,"SPARE, LINER",0
11160019,1,SUPLEMENTO INCREMENTADOR,0
1.116E+12,1,CARCACA 8X6X15,0
1.116E+12,1,ROTOR FECHADO 8X6X13,0
1.116E+12,1,ROTOR FECHADO 8X6X13,0
1.116E+12,1,ROTOR 8HQ-135,0
1.116E+12,1,ROTOR FECHADO 10X8X13,0
140048-0810,1,UNIT CONTROL PANEL,0
140048-0890,1,INSTRUMENT INSTALLATION,0
140048/3.1.65,1,SEAL PIPING PLAN 65 PARTS,0
1.40049E+12,1,BUCHA 128X102X71,0
140049-0660,1,MECHANICAL SEAL (SET),0
140049-0690,1,COUPLING (DRIVER TO PUMP),0
14904677,1,IMPELLER,0
14904692A20,1,"SOCKET HEAD CAP SCREW 5/16""-18 UNC X 1.1/2""- ALLOY 20 - B473 N08020",0
149047,1,NULL,0
14904729,1,BALANCE DRUM,0
14904811,1,IMPELLER WEAR RING,0
130975-BASE,1,NULL,0
13097801200,1,VALVULA REGULADORA CORPO,0
1309848,1,PLATE 25 160X320 DIN1543,0
130985,1,NULL,0
13099HP-53BFCDS,1,NULL,0
13099HP-53BWCST,1,NULL,0
1293,1,REPEAT STICKER FOR SU CONTROLLER,0
129302-BASE,1,NULL,0
129307,1,NULL,0
12931-BASE,1,NULL,0
129319-BASE,1,NULL,0
129327-GL,1,NULL,0
129328-G,1,NULL,0
145981-G,1,NULL,0
145986-GS,1,NULL,0
145991-1731,1,PRESSURE SWITCH,0
145992,1,NULL,0
145992-2580-ZA000,1,WEIGHT - 1000 X 100 X 620 MM,0
145994-BASE,1,NULL,0
145999,1,NULL,0
149298-GVSM,1,NULL,0
14929818,1,CASING RING,0
14929894,1,GASKET,0
14929913,1,WASHER,0
14930028,1,MOTOR SUPPORT HEAD,0
14930051,1,MOTOR SUPPORT HEAD,0
118095-G,1,NULL,0
1181021,1,POMPE.50FP3E.Tresses.Roue Noryl.Diffuseur Noryl...,0
118105-BASE,1,NULL,0
118105-L,1,NULL,0
118109-BASE,1,NULL,0
118109-GSM,1,NULL,0
118111-G,1,NULL,0
11951536,1,BASEPLATE BUYOUT,0
11951563,1,"WASHER,PLAIN,SPECIAL  1.750""",0
11951565,1,"FRAME ""A"" , ISOMAG-OIL RING",0
11951567,1,"GASKET,  24.000 FLEX CG-6X",0
146-034500-236,1,KEY,0
146000,1,NULL,0
146006-BASE,1,NULL,0
146014-GSM,1,NULL,0
1460141,1,POMPE.40NM2.Tresses.Roue Fonte.Diffuseur Fonte...,0
1460161,1,ZENTRALOELER,0
146019-G,1,NULL,0
140049-1015-CK000,1,NAMEPLATE,0
140049-1045-ZA319,1,BASEPLATE (CERTIFIED),0
140049/2.1,1,BASEPLATE PARTS,0
140049/7.4,1,SHIPPING COVERS,0
14904851,1,IMPELLER RING,0
14904890,1,SCREW,0
14904912,1,IMPELLER RING,0
14904919,1,IMPELLER RING,0
14904945,1,IMPELLER WEAR RING,0
1460203,1,STOPFBUCHSVERROHRUNG LECKLEITUNG,0
146021-BASE,1,NULL,0
146038,1,NULL,0
146040-SM,1,NULL,0
1460494,1,POMPE.80NM2.Tresses.Roue Fonte.Diffuseur Fonte...,0
146053,1,RIB  .38 X  3.50 X  3.50 X  44.13LG  SPLITTER,0
146064,1,NULL,0
129329-BASE,1,NULL,0
129333-BASE,1,NULL,0
129340-BASE,1,NULL,0
129343-BASE,1,NULL,0
129345-GS,1,NULL,0
129355-BASE,1,NULL,0
129360-M,1,NULL,0
14HE0504-SCL /Y002,1,"HORIZONTAL PUMP 12HDX21A, CLASS C-6",0
14HE0504-SPARES,1,SPARES PART ASSEMBLY,0
14HE0504-STEAM TURBINE,1,"STEAM TURBINE,HORIZONTAL ELLIOT, DYR, 702 HP, 3000 RPM",0
14HE0505-506TS,1,"HORIZONTAL PUMP 12HDX21A, CLASS C-6 TECHNICAL SERVICE",0
14HE0505-SCL /Y001,1,"HORIZONTAL PUMP 12HDX21A, CLASS C-6",0
14HE0507-508-COUPLING,1,"FLEXIBLE COUPLING KOPFLEX KD2, SPACER 7.09 IN",0
1460699,1,********  ABANDONED ********,0
146077-G,1,NULL,0
1460781,1,SUPPORT ZYLINDERBLOCK,0
146106,1,NULL,0
146110,1,NULL,0
146112,1,NULL,0
1461128,1,OIL PUMP STAHLAUSFUEHRUNG 02.800-863.01A3,0
1.116E+12,1,ROTOR FECHADO 8X6X15,0
1.116E+12,1,ROTOR FECHADO 8X6X15,0
1.116E+12,1,ROTOR FECHADO 8X6X15,0
1.116E+12,1,ROTOR FECHADO 10X8X15,0
1.116E+12,1,ROTOR FECHADO 10X8X15,0
1.116E+12,1,CAIXA DE VEDACAO 4-10/11,0
1.116E+12,1,CAIXA DE VEDACAO 4-10/11,0
118124SSE3000,1,NULL,0
118132-BASE,1,NULL,0
1181338,1,COVER,0
11813V,1,NULL,0
11814457,1,ST BOX CASING,0
118146-G,1,NULL,0
118149-BASE,1,NULL,0
146113,1,NULL,0
146143-G,1,NULL,0
146150,1,NULL,0
146152,1,NULL,0
146153,1,NULL,0
146162-BASE,1,NULL,0
146163,1,NULL,0
146167-M,1,NULL,0
146169-BASE,1,NULL,0
146174,1,NULL,0
146177,1,NULL,0
146178,1,NULL,0
146201,1,NULL,0
146203,1,NULL,0
146207,1,NULL,0
13099HP-RFLKRT,1,NULL,0
130A7F4-M-105-3,1,"SCREWED ELBOW 1/2""2000LB",0
130CHTA167CX1-PB000,1,"SLEEVE, SPACER",0
130CHTA257CX1-CK000,1,SHIM,0
130CHTA264CX0-534,1,STUFFING BOX EXTENSION FORGING,0
130CHTA316CX1-EH000,1,PIN BLOCK,0
14930270,1,IMPELLER WEAR RING,0
1493031,1,GROUPE.152NMD6L.Tresses.Roue Fonte.Diffuseur Fonte.Moteur IP23.280 KW.400/690V,0
14930363,1,IMPELLER,0
14930371,1,MECHANICAL SEAL,0
14930392,1,CENTER SLEEVE,0
14930420,1,GASKET,0
14930431,1,BEARING HOUSING COMPLETION,0
14930523,1,UPPER HALF CASING,0
14930584,1,CASINIG WEAR RING,0
14930588,1,IMPELLER RING,0
11951587,1,END COVER- BRG HOUSING,0
11951599,1,"IMPELLER,DVSH   CSTG",0
11951601,1,RV105218-PARTIAL-BOM,0
11951604,1,"ROD,THREADED,0.375""",0
14904949,1,IMPELLER RING,0
14904973,1,SCREW,0
14904979,1,IMPELLER RING,0
14904983,1,IMPELLER RING,0
14905008,1,IMPELLER RING,0
129362,1,NULL,0
129363GGA3000,1,NULL,0
129378,1,NULL,0
1293786,1,"MANOMETER 0-16BAR Ø100 G0,5A 233.50",0
129379,1,NULL,0
129383LPE2000,1,NULL,0
129389-BASE,1,NULL,0
14HE0507-508-SEAL,1,"FLOWSERVE MECHANICAL SEAL, CARTRIDGE , FOR API PLAN 02/53A",4200
14HE0509-COUPLING,1,"FLEXIBLE COUPLING THOMAS SERIES 71, SPACER 177.8 MM",0
14HE0510-515-ACC,1,"ACCESSORYES FOR HORIZONTAL PUMP 8HPX19A, CLASS S-6",0
14HE0521-522-SEAL,1,"FLOWSERVE MECHANICAL SEAL, CARTRIDGE , FOR API PLAN 13",4200
14HE0532-ACC,1,NULL,0
14HE0533-535-SUMP TEST,1,"SUMP MODEL TEST, CLEMSON, FOSTER WHEELER, ERPRISE PRODUCTS,",0
1.116E+12,1,CAIXA DE VEDACAO 4-13,0
1.116E+12,1,CAIXA DE VEDACAO 5-13,0
11160038,1,JUEGO ANILLOS DESGASTE HPX,0
11160040,1,JUEGO DE JUNTAS Y ORINGS KXH,0
1.116E+12,1,ADAPTADOR 5-15,0
11160044,1,"JUEGO DE JUNTAS, ORINGS Y EMPAQUETADURAS KXH",0
118154,1,NULL,0
118168-BASE,1,NULL,0
118173-BASE,1,NULL,0
118173-GVS,1,NULL,0
1181866,1,TEMPERATURSCHALTER MT1H-H251S-A-EXI,0
118196,1,LOCKING PLATE,0
118198-Q1,1,NULL,0
11028196,1,MSLA 03204 9AA CL3 0U P07,0
11028216,5,MSLA 06505 9AA 511 0U E07,0
1.10282E+12,1,CAIXA GAXETAS 3-08 HQ,0
1.10282E+12,1,CAIXA GAXETAS 3-08 HQ,0
1.10282E+12,1,CAIXA VEDACAO 3-08,0
11028220,5,MSLA 06503 9AA 511 0U E07,0
146208-BASE,1,NULL,0
14621117,1,BALANCING RECORD,0
1462118,1,UNIT VTE-H178,0
1462161,1,********  ABANDONNE ********,0
146221,1,NULL,0
146223-GVSM,1,NULL,0
146227,1,NULL,0
130CHTA32CX1-SG000,1,PULLER PLATE,0
130CHTA361CX3(070050)-EN999,1,DISCHARGE HEAD - MACHINE,0
130CHTA366HX2(070050)-SA999,1,SUCTION GUIDE - FABRICATION,0
130CHTA366JX1-SA310,1,SUCTION GUIDE - ROUGH MACHINE,0
130CHTA390AX1-D2021100,1,"LUG, LIFTING",0
129394,1,NULL,0
129396-BASE,1,NULL,0
12940-BASE,1,NULL,0
129412-GS,1,NULL,0
129419-G,1,NULL,0
129425-G,1,NULL,0
129426-G,1,NULL,0
11951607,1,SHAFT KIT,0
1195162,1,GROUPE.MEN 80-65-250L.Garniture mécanique.Roue Fonte.Moteur IP55.45 KW.400/690V.IE2,0
11951738,1,"RING,CASE",0
11951809,1,"IMPELLER KIT,DVSR",0
14HE0538-539-COMPLEMENT,1,LIST,0
14HE0538-SCL /Y001,1,"HORIZONTAL PUMP 8HPX19A, CLASS A-8",0
14HE0540-541-COUPLING,1,"FLEXIBLE COUPLING KOPFLEX  KD2, SPACER 7.0 IN",0
14HE0540-541-PANEL,1,"JOHN CRANE COMPLETE PANEL, FOR API PLAN 76 , AS PER DRAWING: LLCP-53969-001",0
14HE0542,1,"HORIZONTAL PUMP 1.5HPX9A, CLASS S-6",0
14HE0562-563-RESERVOIR,1,"FLOWSERVE RESERVOIR COMPLETE, 5 GAL. 316 SS, FOR API PLAN 52",0
140049/APNSPARE,1,ADVANCE PROCUREMENT NOTICE,0
140049/TOOLING,1,TOOLING,0
1.40049E+12,1,TAMPA MANCAL AXIAL,0
1.40049E+12,1,SOBREPOSTA BIPART. FL/V/C,0
1.4005E+12,1,SOBREPOSTA 3/4/6/-L1,0
1.40051E+12,1,ANEL DESGASTE ROTOR FL,0
140051-2520,1,HYDROTEST ASSEMBLY,0
140051/3.9,1,PIPE SUPPORTS,0
140051/7.2,1,SHIPLOOSE PARTS,0
140051/8.1.1,1,PUMP COMMISSIONING SPARE PARTS,0
140051/CPL,1,COUPLING PARTS,0
140051/HYD,1,HYDRAULIC UNIT,0
140051/PUMPTEST,1,PERFORMANCE TEST PUMP,0
11160054,1,SOPORTE SENSOR DE VIBRACIONES AMOT 4109B 10B,0
1.11601E+12,1,CARCACA 6X4X6,0
1.11601E+12,1,CARCACA 6X4X6,0
11160066,1,FUNDICION CUERPO MITAD INFERIOR  3X8DMX -6,0
11160073,1,ENSAMBLE DE CUERPO 3X8DMX - 6 et.,0
11160074,1,MECANIZADO CUERPO MITAD INFERIOR 3X8DMX - 6 et.,0
11160084,1,ARO ROZANTE IMPULSOR POSTERIOR,0
14622709-DOC,1,MECH-SEAL DOCUMENTATION,0
14622717,1,BALANCING RECORD,0
14623038-DOC,1,COUPLING DOCUMENTATION,0
1462306,1,********  ABANDONNE ********,0
14623098,1,CE RISK ASSESMENT,0
146244,1,NULL,0
14905021,1,IMPELLER RING - HPX - A426 GR CPCA15 - TT. 35 - DBM17452941,0
14905027,1,IMPELLER RING,0
14905062,1,IMPELLER RING,0
14905080,1,IMPELLER WEAR RING,0
14905127,1,CASING WEAR RING,0
118209D3164,1,"SPLIT RING, MAT. A582 TP 416  S41600 CI H, 3.747 O.D x 3.125 I.D, FPD D3164, DWG. 118209",0
118213,1,NULL,0
118215-BASE,1,NULL,0
118219-BASE,1,NULL,0
118220,1,NULL,0
118239-BASE,1,NULL,0
11823927,1,FUNNEL STEM,0
130CHTA60EX3(070050)-SA999,1,CHANNEL RING - FABRICATION,0
130D357AXG2,1,"CHANNEL RING BUSHING, MAT. A743 GR CF10SMNN, FPD. C3042, DWG. 130D357AXG2 REV. 0",0
131 18 592 0,1,GLRD  131-038 S17A01V86G30G30-U57U57V86,0
1310000000,1,PUMP,0
131001-GFS,1,NULL,0
131001SCE4875,1,NULL,0
129427-G,1,NULL,0
129432-G,1,NULL,0
129436-BASE,1,NULL,0
129442-BASE,1,NULL,0
129445,1,NULL,0
129447EM,1,TUERCA CIEGA,0
129458-G,1,NULL,0
14HE0564-565-BAREPUMP,1,3HPX15A-1-1/A8/SLINGER/LAB/D070/FAN/10TH,0
14HE0564-565-COMPLEMENT-BOM,1,COMPLEMENT BOM,0
14HE0568-SCL /Y001,1,Horizontal Pump 1.5HPX12A Class S-6,0
14HE0569-MOTOR,1,"HORIZONTALINDMOTOR, SIEMENS  5 HP,1800 RPM, TEFC, 184T, 1.15 SF.460V/3Ø/60HZ",0
14HE0606-607-HT,1,"HYDROSTATIC TEST ASSY, 2HPX10A-1-2, S-6, PLAN 11/62",0
11160087,1,EJE DE BOMBA 3X8DMX - 6 et.,0
11160093,1,"FUNDICION IMPULSOR LH  MODELO: 28850, HIDRAULICO:DR-10007",0
11160099,1,"FUNDICION VOLUTA, HDO 3X6X13 -9 ETAPAS, MODELO:30887, HIDRAULICO:DH-00029/30/31/32",0
11160103,1,FORJADO CUBIERTA 3X6X13 -9et HDO,0
11160111,1,CONJUNTO GIB BLOCK,0
11160114,1,JUNTA DE CAJA DE ESTOPADA - MAT.:NTL/SYN -,0
14905128,1,CASING RING,0
14905160,1,SCREW,0
14905190,1,CASING RING,0
14905200,1,CASING RING,0
14905202,1,SCREW,0
146253,1,NULL,0
146276-GVSM,1,NULL,0
146277,1,NULL,0
146278-BASE,1,NULL,0
146304,1,NULL,0
146315-BASE,1,NULL,0
146315-GT,1,NULL,0
118245-BASE,1,NULL,0
1182468,1,HEXAGON SCREW.-.M12X110.DIN EN ISO 4017.ST.8-8.-.-.,0
1182524A,1,********  ABANDONED ********,0
11825298,1,TOP PRESSURE PLATE 8.4X21.5mm,0
1182532A,1,********  ABANDONED ********,0
1182541,1,********  ABANDONED ********,0
131013-BASE,1,NULL,0
131024-BASE,1,NULL,0
131028EU,1,ANILLO DE RETENCION,0
131030002,1,GEAR HOUSING,0
131030301,1,GEAR HOUSING,0
131031001,1,GEAR HOUSING HI-TEMP CENTERS 5ISR,0
131033,1,NULL,0
129459XLE2750C31,1,NULL,0
129461-BASE,1,NULL,0
129467-BASE,1,NULL,0
1080.246/9,1,"THRUST COLLAR 45X28X2/Ø16,5",0
1080.263/0,1,ROTOR MI16 4/750,0
1080.272/0,1,MI16-145-2.1......1...............,0
1080.277/5,1,MX6-340-2.1......3.V*38..............,0
1080.302/6,1,PUMP BOWL.P84/4.CI.A4/O.-.A4.SS-/DS96.-.-.,0
1080.314/3,1,PUMPE PP 81-10 1 Ø220/310,0
1075.171/8,1,CONNECTION M6-600-2 ST DIR70 208/60 36KW 143A DR_2GRII - Y(1),0
1075.200/5,1,WINDING M6-160-2 SO DIR70 440/60 Y(1),0
1075.208/7,1,WINDING+CONNECTION M8-58-2 HWS DIR70 380/50 42KW 86A DR_2GRII Y(3),0
10512302,1,"IMPELLER ASSEMBLY, 1ST STAGE",0
10512314,1,IMPELLER CASTING,0
10512315,1,IMPELLER WEAR RING,0
10512326,1,"KIT FASTENERS, LIGNER",0
10512330,1,CASE INSERT,0
10512331,1,"NAMEPLATE,PUMP",0
10512345,1,REVAMP ORDER RV103224^^^,0
10512372,1,HEAD ASSEMBLY,0
1075.225/8,1,WINDING+CONNECTION M8-99-2 HW3 Y/D 380/50 50KW 102A IIIDR_SERIE Y(4),0
1075.239/3,1,WINDING+CONNECTION M10-60-4 SO DIR70 460/60 64KW 113A DR_SERIE Y(3),0
1075.245/6,1,CONNECTION M6-460-2 ST DIR70 360/50 22KW 52A DR_SERIE - Y(1),0
10396544,1,"CASTING, IMPELLER",0
10396549,1,"COVER END, MAT. AISI 1020, 10X12X14.5 DS SPLIT CASE PUMP, DWG. 29-220-038",0
10396550,1,"SPACER,THRUST, MAT.  A575 GR 1010 , 2.625 OD X2.157 IDX1.312, DWG. 29-220-036",0
10396552,1,UPGRADE ASSEMBLY,0
10396556,1,LOWER SUCTION BELL REWORK,0
1080.315/2,1,"CLIP Ø114,3",0
1080.320/6,1,SUCTION CASING Ø 324X1578,0
1080.368/4,1,NB64-2.3.I1.A*00.V*38.4.CCW.,0
1080.374/7,1,"PACKING SLEEVE Ø40/48,8X33",0
1080.415/1,1,SUCTION STRAINER 2600X370X2 LOCHUNG 20X20 S5,0
1080.436/8,1,STATOR MI16 2/1650 STM1,0
1081.059/6,1,SEALING HOUSING VNI14/MI16 SDUPLEX,0
1081.065/9,1,PN104-1.G.IB.A*25.V*38.3.CW,0
1081.066/8,1,PN104-9.1.I1.A*25.V*39.3.CW.,0
1081.105/4,1,CENTERING DEVICE VNI12 Ø 580,0
1081.110/8,1,RING,0
1081.137/9,1,PACKING SLEEVE Ø45/53X50,0
10HE0244-245-PLAN72-76,1,"PANEL,COMPLETE,PLAN 72/76, FLOWSERVE",0
10HE0250-251-RESERVOIR,1,"RESERVOIR,COMPLETE,PLAN 52,FLOWSERVE",0
10HE0258-259-COUPLING,1,"FLEXIBLE COUPLING, TSCS, SPACER 5.50"", METASTREAM",0
10HE0262-263-BAREPUMP,1,BARE PUMP  ASSEMBLY,0
10HE0281,1,"HORIZONTAL PUMP 3PVXM10-18GS, CLASS S-6",0
10339688,1,FLANGE COVER KIT,0
10339694,1,"KEY,PRL,SQ  0.250X0.250X1.25",0
10339710,1,"FLANGE,BRG BRKT, 1ST MACH. OPE",0
10339727,1,"6WIK159, PUMP ASSEMBLY",0
10339747,1,"COVER,FLANGE 400# 8.000""",0
10339748,1,"COVER,FLANGE 400# 4.000",0
10339749,1,"SHAFT SLEEVE, R.H.",0
10339764,1,"UNION,REDUCING 0.750""X0.500""",0
10339807,1,"TEE,STRAIGHT,BTWLD  1.000""",0
10561477,1,BW/IP INTERNATIONAL INC.,0
10561484,1,BW/IP INTERNATIONAL INC.,0
10561496,1,BW/IP INTERNATIONAL INC.,0
10561509,1,BW/IP INTERNATIONAL INC.,0
10561515,1,BW/IP INTERNATIONAL INC.,0
10561516,1,BW/IP INTERNATIONAL INC.,0
10499294,1,RIB,0
10499332,1,"SCREW,SOCKET,HEAD, MAT. ASTM A193 GR B8M, M5 X 25 MM LENGTH, MAT. FPD M3001",0
10499378,1,"FORGING,HOL RND 24.250 OD",0
10499389,1,"WEARING RING, ROTATING",0
10499392,1,CASE ASSEMBLY,0
10512376,1,"GASKET,O-RING",0
10512377,1,SNAP RING,0
10512409,1,"RING,BACK-UP",0
10512413,1,"UPPER INNER LABORATORY, MAT. A 36 , 14.000 NOM. PIPE DIA., FPD D3002, DWG. DWG047318",0
10512415-M,1,"NOZZLE DISCHARGE, MAT. A 36 , 14.000 NOM. PIPE DIA., FPD D3002, DWG. DWG047319",0
10396579,1,"RTD, ASSY,MINCO",0
10396703,1,"KIT,WEAR RING,CASE",0
10396706,1,MOTOR J-BOX SUPPORT,0
10396755,1,COUPLING BUYOUT,0
10512451,1,"BOX,STORAGE",0
10512453,1,"SOCKET,SQ DRIVE 1.75""",0
10512457,1,O-RING,0
10512464,1,"PLATE,DATA,STANDARD,  MAT. 302/304/316, DWG. DWG047336",0
10512482,1,"FR-A,OIL MIST, 400F",0
10HE0285-290-BAREPUMP,1,"PUMP 600LNN950, CARBON STEEL, MECH SEAL,PLAN 32",0
10HE0289-290-TRANSDUCTORESBN,1,"TRANSDUCERS, CABLES & PROXIMITORS,,,BENTLY NEVADA,",0
10HE0308-309-SEAL,1,"MECHANICAL SEAL,CARTRIDGE,PLAN 11/75,FLOWSERVE",0
1080.442/1,1,FAIR WATER CAP 12EM,0
1080.446/7,1,"PACKING SLEEVE Ø40/48,8X53",0
1080.478/2,1,"LEAF SPRING - Ø60/40XØ1,5X25",0
1080.491/7,1,STATOR M8 4/420 OF,0
1080.494/4,1,STATOR M8 4/700 OF,0
1080.503/3,1,*****INACTIVE*****,0
1085.750/4,1,INSTALLATION NB64-3+MK6-160-2,0
1085.767/6,1,PUMP SHAFT.KP30.I=3..C..,0
1085.807/1,1,ROTOR VNI12 4/1100,0
1085.845/9,1,"WINDING+CONNECTION MI16-120-4 STM DIR 4160/60 150kW 31,0A ST_SERIE Y(3)",0
1083.057/6,1,QN101-7.1..A*25.V*39.2..,0
1083.091/8,1,WINDING+CONNECTION VNI14-110-4 HW2 DIR70 380/50 230KW 480A DR_2GRII Y(3),0
1083.105/2,1,DISCHARGE CASING NB6 DUPLEX,0
1081.162/1,1,"TAPER PIECE 4""ANSI 6""ANSI NIALBZ",0
1081.165/8,1,CONNECTION M6-720-2 HW2 DIR70 415/50 37KW 75A - 1081.164/9 Y(3),0
1081.178/4,1,WINDING M6-400-2 ST DIR 220/50 Y(1),0
1081.180/1,1,WINDING+CONNECTION M8-870-4 ST DIR70 400/50 37KW 82A DR_SERIE Y(1),0
10561517,1,BW/IP INTERNATIONAL INC.,0
10561527,1,BW/IP INTERNATIONAL INC.,0
10561541,1,BW/IP INTERNATIONAL INC.,0
10561546,1,BW/IP INTERNATIONAL INC.,0
10561578,1,BW/IP INTERNATIONAL INC.,0
10561584,1,BW/IP INTERNATIONAL INC.,0
10339823,1,SHAFT ASSEMBLY,0
10339833,1,COUPLING ASSEMBLY,0
10339846,1,"COLUMN, PIPE, MAT. CARBON STEEL, 66.00"" PIPING DIA, 1/2"" WALL THK, 141.406 LG, MAT. FPD D3006.",0
10339857,1,"BEARING, BUSH",0
10339869,1,"PLATE,ADAPTER-CASE/HEAD",0
10HE0323-324,1,HORIZONTAL PUMP 1HPX9A D1 NACE,0
10HE0323-324G,1,HORIZONTAL PUMP 1HPX9A D1 NACE,0
10HE0329-330-SEAL,1,"MECHANICAL SEAL,CARTRIDGE,PLAN 11/53B,FLOWSERVE",0
10HE0339-340-RESERVOIR,1,"RESERVOIR,COMPLETE,PLAN 53A,FLOWSERVE",0
10HE0349-BAREPUMP,1,BARE PUMP  ASSEMBLY,0
10HE0349-MOTOR,1,"HORIZONTAL INDUCTION MOTOR, ELECTRIC, 44.7 KW, 3600RPM, 1.15, TEFC, 460/3/60, 364/5TS,",0
10396765,1,"SCREW,CAP,HEX HD  1.125""",0
10396798,1,O-RING,0
103968-BASE,1,NULL,0
10396826,1,SEAL HOUSING,0
1075.257/3,1,WINDING M6-160-2 ST DIR70 415/50 Y(1),0
1075.273/5,1,"BEND 180° DN100 PN16 MIT MANOMETERANSCHLUSS 2""ANSI 150LBS",0
1075.298/8,1,SUCTION CASING S33 BZ - RB,0
1075.319/4,1,NB86-13.3.I1.A*74.V*39.5.CW.,0
1075.373/4,1,THRUST BEARING PLATE Ø120/25X13,0
10499393,1,"NOZZLE INSERT, 0.391 DIA",0
10499401,1,"FR-B,OIL MIST,BELOW 600F",0
10499415,1,BUSHING W/MACHINING ALLOWANCE,0
10499417,1,BUSHING W/MACHINING ALLOWANCE,0
1081.193/7,1,WINDING+CONNECTION M8-410-2 HW2 DIR70 400/50 35KW 70A DR_SERIE Y(3),0
1081.207/1,1,STATOR CENTER PIECE M6/3 2/530 OF,0
1081.219/8,1,"STATOR COVERING MI10/3 /600 712-1,0X618+2,0X3",0
10561588,1,BW/IP INTERNATIONAL INC.,0
10561604,1,BW/IP INTERNATIONAL INC.,0
10561614,1,BW/IP INTERNATIONAL INC.,0
10561621,1,BW/IP INTERNATIONAL INC.,0
10561622,1,BW/IP INTERNATIONAL INC.,0
10561628,1,BW/IP INTERNATIONAL INC.,0
10561651,1,BW/IP INTERNATIONAL INC.,0
10561653,1,BW/IP INTERNATIONAL INC.,0
10561654,1,BW/IP INTERNATIONAL INC.,0
10561678,1,BW/IP INTERNATIONAL INC.,0
10561706,1,BW/IP INTERNATIONAL INC.,0
10561731,1,BW/IP INTERNATIONAL INC.,0
10499453,1,"HUB BOLT SET,COUPLING",0
10499475,1,AUTOSHIFT 1.5 KIT,0
10499529,1,"ACTUATOR,COKER VALVE",0
10499547,1,"VALVE,GLOBE, MAT. 316 BODY/ 316 INTERNALS,  1.000"" NPT-800#",0
10499556,1,"COLUMN,LOWER",0
10HE0373-374-SEALBASICO,1,"MECHANICAL SEAL,BASICO SIN BRIDA,REPUESTO,FLOWSERVE",0
10HE0375-376-COUPLING,1,"FLEXIBLE COUPLING, TSCS, SPACER 5.50"", METASTREAM",0
10HE0387-394-COUPLING,1,"FLEXIBLE COUPLING, TSCS, SPACER 7.00"", METASTREAM",0
10HE0396-402,1,"HORIZONTAL PUMP 6HPX21A, CLASS S6",0
10HE0407-COUPLING,1,"FLEXIBLE COUPLING, TSCS, SPACER 5.50"", METASTREAM",0
1080.506/0,1,*****INACTIVE*****,0
1080.535/8,1,SUCTION CASING.PN8/4.CI.A4/O.-.-.SS95.V*38/V*39.-.-.,0
1080.538/5,1,"IMPLEMENT DONG AH 10"" PUMPE",0
1080.540/2,1,NON-RETURN FLAP DN200 PN16,0
1080.548/4,1,NB62-6.3.I1.A*57.V*38.4.CCW.,0
1080.552/9,1,QT8ELL- 2 A*03 3 V*38 (WA23193798),0
10561732,1,BW/IP INTERNATIONAL INC.,0
10561743,1,BW/IP INTERNATIONAL INC.,0
10561748,1,BW/IP INTERNATIONAL INC.,0
10561762,1,BW/IP INTERNATIONAL INC.,0
10561765,1,BW/IP INTERNATIONAL INC.,0
10561779,1,BW/IP INTERNATIONAL INC.,0
10396840,1,BASEPLATE MODULE,0
10396904,1,"CASTING, CASE",0
10396914,1,IMPELLER 1ST STG,0
10339873,1,HEAD ASSEMBLY,0
10339882,1,"REDUCER,CNCTRC,BTWLD 1.00X0.75",0
